nro_registro_interno,fecha_ingreso_denuncia,tema,subtema,referido_tipo,nacionalidad,provincia,localidad,genero,edad_aparente,embarazada,discapacidad,provincia_indec_id
9405755505,2020-05-20,Trata,Otro,Victima directa,,Salta,San Ramon de la Nueva Oran,,6,No,,66
6505755505,2020-05-20,Trata,Explotación laboral,Acusado,Argentina,,,Hombre,,No,,
8415755505,2020-05-20,Trata,Otro,Victima directa,Argentina,Catamarca,San Antonio,Mujer,8,No,,10
8415755505,2020-05-20,Trata,Otro,Victima directa,Argentina,Catamarca,San Antonio,Mujer,,No,,10
8415755505,2020-05-20,Trata,Otro,Acusado,Argentina,Catamarca,San Antonio,Hombre,,No,,10
8425755505,2020-05-21,Trata,Explotación sexual,Acusado,Paraguay,Buenos Aires,Buenos Aires,Mujer,50,No,,06
1594655505,2020-05-07,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Paraguay,Buenos Aires,Buenos Aires,Mujer,50,No,,06
7525755505,2020-05-23,Trata,Persona desaparecida,Victima directa,Argentina,Buenos Aires,Gregorio de Laferrere,Mujer,21,No,,06
7525755505,2020-05-23,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Gregorio de Laferrere,Hombre,,No,,06
7525755505,2020-05-23,Trata,Persona desaparecida,Victima directa,,,,Mujer,,No,,
8435755505,2020-05-23,Trata,Persona desaparecida,Victima directa,Argentina,Buenos Aires,Gregorio de Laferrere,Mujer,,No,,06
535755505,2020-05-23,Trata,Explotación sexual,Acusado,,Entre Ríos,Paraná,Hombre,70,No,,30
6535755505,2020-05-24,Trata,Explotación sexual,Acusado,Peru,,,Hombre,,No,,
8445755505,2020-05-24,Trata,Persona desaparecida,Victima indirecta - familiar,,Buenos Aires,San Martín,Mujer,45,No,,06
8445755505,2020-05-24,Trata,Persona desaparecida,Victima directa,Argentina,Buenos Aires,San Martín,Mujer,15,No,,06
8445755505,2020-05-24,Trata,Persona desaparecida,Acusado,,Buenos Aires,San Martín,Hombre,,No,,06
3545755505,2020-05-25,Trata,Otro,Victima directa,,,,Hombre,10,No,,
3545755505,2020-05-25,Trata,Otro,Victima directa,,,,Hombre,65,No,,
4545755505,2020-05-25,Trata,Persona desaparecida,Victima directa,Argentina,Buenos Aires,San Martín,Mujer,15,No,,06
5545755505,2020-05-25,Trata,Posible captación,Acusado,Argentina,Buenos Aires,Tandil,Mujer,,No,,06
5545755505,2020-05-25,Trata,Posible captación,Acusado,,,,Mujer,,No,,
8455755505,2020-05-26,Trata,"Grooming, pornografía infantil",Victima directa,Argentina,Corrientes,,Hombre,13,No,,18
1555755505,2020-05-26,Trata,Explotación sexual,Acusado,,,,Transexual,,No,,
1555755505,2020-05-26,Trata,Explotación sexual,Acusado,,,,Transgénero,,No,,
565755505,2020-05-28,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Sarandí,Mujer,,No,,06
1565755505,2020-05-28,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Sarandí,Mujer,,No,,06
6565755505,2020-05-28,Trata,Grooming,Victima directa,,,,Hombre,,No,,
7565755505,2020-05-28,Trata,Explotación laboral,Victima directa,,,,,,No,,
2575755505,2020-05-29,Trata,"Explotación laboral niñas, niños y adolescentes",Victima directa,,,,Mujer,,No,,
5575755505,2020-05-29,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
7575755505,2020-05-29,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
9484846505,2020-05-29,Trata,Otro,Victima directa,,,,Hombre,11,No,,
9484846505,2020-05-29,Trata,Otro,Victima directa,,,,Mujer,13,No,,
9484846505,2020-05-29,Trata,Otro,Victima directa,,,,Hombre,10,No,,
9484846505,2020-05-29,Trata,Otro,Acusado,,,,Hombre,,No,,
9484846505,2020-05-29,Trata,Otro,Victima indirecta - familiar,,,,Mujer,,No,,
4584846505,2020-05-31,Trata,Explotación laboral,Victima directa,,,,Hombre,,No,,
6584846505,2020-05-31,Trata,Matrimonio forzado,Acusado,,San Luis,Villa Mercedes,Hombre,,No,,74
6584846505,2020-05-31,Trata,Matrimonio forzado,Victima directa,,San Luis,Villa Mercedes,Mujer,12,No,,74
6594846505,2020-06-01,Trata,Explotación sexual,Victima directa,,,,Mujer,20,No,,
7594846505,2020-06-01,Trata,Explotación sexual,Acusado,,Buenos Aires,Ciudad Autónoma de Buenos Aires,Mujer,,No,,06
7594846505,2020-06-01,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
505846505,2020-06-01,Trata,Explotación laboral,Victima directa,,Buenos Aires,Canning,Hombre,63,No,,06
505846505,2020-06-01,Trata,Explotación laboral,Acusado,,Buenos Aires,Canning,Mujer,65,No,,06
1505846505,2020-06-01,Trata,Secuestro,Victima directa,,,,Mujer,16,No,,
3505846505,2020-06-02,Trata,"Explotación sexual, persona desaparecida",Victima directa,Argentina,,,Mujer,29,No,,
3505846505,2020-06-02,Trata,"Explotación sexual, persona desaparecida",Victima indirecta - familiar,Argentina,Tierra del Fuego,Río Grande,Mujer,61,No,,94
5505846505,2020-06-02,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
5505846505,2020-06-02,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
5505846505,2020-06-02,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
6505846505,2020-06-03,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,Misiones,San Javier,Hombre,43,No,,54
7505846505,2020-06-03,Trata,Explotación laboral,Victima directa,,Buenos Aires,Canning,Hombre,63,No,,06
8415846505,2020-06-03,Trata,Otro,Victima directa,,,,Mujer,18,No,,
2515846505,2020-06-04,Trata,Explotación laboral,Victima directa,,Misiones,,Hombre,,No,,54
2515846505,2020-06-04,Trata,Explotación laboral,Acusado,,Entre Ríos,San Jose de Feliciano,Hombre,,No,,30
2515846505,2020-06-04,Trata,Explotación laboral,Acusado,Argentina,Entre Ríos,San Jose de Feliciano,Mujer,,No,,30
6515846505,2020-06-04,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,,No,,
6515846505,2020-06-04,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,,No,,
6515846505,2020-06-04,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
7525846505,2020-06-06,Trata,Oferta laboral engañosa,Acusado,,,,Hombre,,No,,
1535846505,2020-06-06,Trata,Explotación sexual,Victima directa,,Santa Fe,Rosario,Mujer,,No,,82
1535846505,2020-06-06,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
2535846505,2020-06-06,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Santa Fe,Rosario,Mujer,15,No,,82
2535846505,2020-06-06,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,,,Hombre,30,No,,
545846505,2020-06-06,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Tucumán,Santa Ana,Hombre,40,No,,90
545846505,2020-06-06,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,Argentina,Tucumán,Santa Ana,Mujer,16,No,,90
545846505,2020-06-06,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,Argentina,Tucumán,Santa Ana,Mujer,17,No,,90
3555846505,2020-06-08,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,Udaondo,Mujer,,No,,06
5555846505,2020-06-08,Trata,Explotación sexual,Victima directa,,Buenos Aires,,Mujer,22,No,,06
5555846505,2020-06-08,Trata,Explotación sexual,Acusado,,Buenos Aires,,Hombre,,No,,06
5555846505,2020-06-08,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
8475846505,2020-06-10,Trata,Explotación laboral,Victima directa,,Misiones,,Hombre,28,No,,54
8475846505,2020-06-10,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
6575846505,2020-06-11,Trata,Explotación sexual,Victima indirecta - familiar,,Córdoba,Cruz de Caña,Hombre,,No,,14
6575846505,2020-06-11,Trata,Explotación sexual,Victima indirecta - familiar,,Córdoba,Cruz de Caña,Mujer,,No,,14
3584946505,2020-06-13,Trata,Explotación sexual,Victima directa,,Buenos Aires,,Mujer,,No,,06
3584946505,2020-06-13,Trata,Explotación sexual,Acusado,,Buenos Aires,Bernal,Hombre,,No,,06
3584946505,2020-06-13,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
5584946505,2020-06-13,Trata,Explotación sexual,Acusado,,Buenos Aires,La Plata,Mujer,,No,,06
505946505,2020-06-17,Trata,Explotación laboral,Acusado,Argentina,,,Hombre,,No,,
4505946505,2020-06-18,Trata,Pornografía infantil,Imputado,Argentina,Buenos Aires,Verónica,Hombre,19,No,,06
4505946505,2020-06-18,Trata,Pornografía infantil,Victima directa,Argentina,,,Mujer,14,No,,
5505946505,2020-06-18,Trata,Explotación sexual,Acusado,,Buenos Aires,La Plata,Mujer,,No,,06
515946505,2020-06-19,Trata,Explotación sexual,Acusado,,Corrientes,Corrientes,Mujer,,No,,18
515946505,2020-06-19,Trata,Explotación sexual,Acusado,,Buenos Aires,San Nicolás de Los Arroyos,Hombre,,No,,06
5515946505,2020-06-19,Trata,Abuso sexual infantil,Victima indirecta - familiar,,Buenos Aires,Berazategui,Hombre,,No,,06
5515946505,2020-06-19,Trata,Abuso sexual infantil,Victima directa,,,,Mujer,13,No,,
5515946505,2020-06-19,Trata,Abuso sexual infantil,Acusado,,Buenos Aires,Florencio Varela,Hombre,34,No,,06
5515946505,2020-06-19,Trata,Abuso sexual infantil,Acusado,,Buenos Aires,Florencio Varela,Mujer,,No,,06
7515946505,2020-06-20,Trata,Explotación sexual,Acusado,,Buenos Aires,Ciudad Autónoma de Buenos Aires,Mujer,,No,,06
7515946505,2020-06-20,Trata,Explotación sexual,Acusado,,Buenos Aires,Ciudad Autónoma de Buenos Aires,Hombre,,No,,06
7515946505,2020-06-20,Trata,Explotación sexual,Acusado,,Buenos Aires,Ciudad Autónoma de Buenos Aires,Hombre,,No,,06
7515946505,2020-06-20,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
7515946505,2020-06-20,Trata,Explotación sexual,Acusado,,,,,,No,,
2525946505,2020-06-22,Trata,Explotación sexual,Acusado,,Buenos Aires,Tigre,Mujer,,No,,06
6525946505,2020-06-23,Trata,Oferta laboral engañosa,Acusado,,,,Hombre,,No,,
6525946505,2020-06-23,Trata,Oferta laboral engañosa,Acusado,,,,Mujer,,No,,
9435946505,2020-06-23,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,21,No,,
9435946505,2020-06-23,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,18,No,,
9435946505,2020-06-23,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,16,No,,
535946505,2020-06-23,Trata,Posible captación,Acusado,,,,Hombre,,No,,
2535946505,2020-06-24,Trata,Explotación sexual,Acusado,,Buenos Aires,Castelar,Hombre,,No,,06
2535946505,2020-06-24,Trata,Explotación sexual,Acusado,,Buenos Aires,El Palomar,Hombre,,No,,06
7505845505,2020-02-11,Trata,Explotación laboral,Victima directa,Bolivia,,,Mujer,,No,,
7505845505,2020-02-11,Trata,Explotación laboral,Victima directa,Bolivia,,,Hombre,,No,,
9415845505,2020-02-11,Trata,Oferta laboral engañosa,Victima directa,Argentina,Buenos Aires,Villa Luzuriaga,Hombre,,No,,06
9415845505,2020-02-11,Trata,Oferta laboral engañosa,Victima indirecta - familiar,Argentina,Buenos Aires,Villa Luzuriaga,Mujer,,No,,06
3535946505,2020-06-24,Trata,"Explotación laboral niñas, niños y adolescentes, violencia física a niños",Victima directa,Argentina,,,Hombre,12,No,,
3535946505,2020-06-24,Trata,"Explotación laboral niñas, niños y adolescentes, violencia física a niños",Victima directa,Argentina,,,Hombre,14,No,,
6515945505,2020-02-25,Trata,Posible captación,Victima directa,,,,Mujer,30,No,,
7515945505,2020-02-25,Trata,Posible captación,Victima directa,,,,Mujer,30,No,,
6535946505,2020-06-24,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,San Miguel,Transexual,,No,,06
9445946505,2020-06-24,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,15,No,,
2545946505,2020-06-25,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Paraguay,Buenos Aires,Morón,Mujer,,No,,06
4545946505,2020-06-25,Trata,"Explotación laboral niñas, niños y adolescentes",Victima directa,Argentina,Buenos Aires,Berazategui,Mujer,,No,,06
4545946505,2020-06-25,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,Buenos Aires,Bernal,Hombre,,No,,06
4545946505,2020-06-25,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,,,Hombre,,No,,
6535055505,2020-03-07,Trata,Posible captación,Victima directa,,,,Mujer,51,No,,
6545946505,2020-06-25,Trata,Oferta laboral engañosa,Victima directa,Peru,Mendoza,Guaymallén,Mujer,,No,,50
8455946505,2020-06-25,Trata,Explotación sexual,Acusado,,Misiones,Puerto Iguazú,Mujer,,No,,54
2555946505,2020-06-26,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,Belén de Escobar,Mujer,,No,,06
2555946505,2020-06-26,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Buenos Aires,Belén de Escobar,Mujer,,No,,06
3555946505,2020-06-26,Trata,Publicidad de oferta sexual,Acusado,,,,Hombre,,No,,
4555946505,2020-06-26,Trata,Oferta laboral engañosa,Acusado,,,,Mujer,,No,,
5565946505,2020-06-28,Trata,Grooming,Victima directa,Argentina,Buenos Aires,Los Cardales,Mujer,14,No,,06
6565946505,2020-06-28,Trata,Persona desaparecida,Victima indirecta - familiar,,,,Mujer,,No,,
6565946505,2020-06-28,Trata,Persona desaparecida,Victima directa,,,,Mujer,14,No,,
6565946505,2020-06-28,Trata,Persona desaparecida,Acusado,,,,Hombre,29,No,,
7565946505,2020-06-29,Trata,Persona desaparecida,Victima directa,,,,Mujer,14,No,,
7565946505,2020-06-29,Trata,Persona desaparecida,Victima indirecta - familiar,,,,Mujer,,No,,
7565946505,2020-06-29,Trata,Persona desaparecida,Acusado,,,,Hombre,,No,,
575946505,2020-06-30,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,18,No,,
6575946505,2020-06-30,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,San Miguel,Transexual,,No,,06
6575946505,2020-06-30,Trata,Explotación sexual,Victima directa,,,,Travesti,30,No,,
584056505,2020-07-01,Trata,Explotación sexual,Acusado,Argentina,Córdoba,salsipuedes,Hombre,,No,No,14
4584056505,2020-07-02,Trata,Explotación sexual,Acusado,,Buenos Aires,Bahía Blanca,Mujer,45,No,,06
6584056505,2020-07-02,Trata,Explotación sexual,Victima directa,,Buenos Aires,Longchamps,Mujer,30,No,,06
6584056505,2020-07-02,Trata,Explotación sexual,Victima directa,,,,Mujer,5,No,,
7584056505,2020-07-02,Trata,Explotación laboral,Acusado,,Córdoba,Jesús María,Hombre,,No,,14
1594056505,2020-07-03,Trata,Explotación laboral,Victima directa,Paraguay,,,Mujer,47,No,,
1594056505,2020-07-03,Trata,Explotación laboral,Victima directa,Argentina,Buenos Aires,,Mujer,95,No,,06
4594056505,2020-07-03,Trata,Explotación sexual,Victima directa,,Buenos Aires,Boulogne,Mujer,,No,,06
2594056505,2020-07-03,Trata,Explotación laboral,Victima directa,,Santa Fe,Santa Fe,Mujer,,No,,82
8405056505,2020-07-03,Trata,Explotación sexual,Victima directa,,Buenos Aires,Boulogne,Mujer,,No,,06
8405056505,2020-07-03,Trata,Explotación sexual,Victima indirecta - familiar,,,,Mujer,,No,,
8405056505,2020-07-03,Trata,Explotación sexual,Victima indirecta - familiar,,Buenos Aires,,Mujer,,No,,06
9415056505,2020-07-05,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,Argentina,Santa Fe,Santa Fe,Mujer,15,No,,82
7515056505,2020-07-07,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
1525056505,2020-07-07,Trata,Venta de niños y otros delitos,Acusado,,Córdoba,Córdoba,Hombre,,No,,14
1525056505,2020-07-07,Trata,Venta de niños y otros delitos,Victima directa,,,,Mujer,20,No,,
1525056505,2020-07-07,Trata,Venta de niños y otros delitos,Acusado,,Córdoba,Córdoba,Hombre,,No,,14
3525056505,2020-07-08,Trata,Matrimonio forzado,Victima directa,,,,Mujer,,No,,
3525056505,2020-07-08,Trata,Matrimonio forzado,Acusado,,Córdoba,Córdoba,Hombre,,No,,14
6525056505,2020-07-08,Trata,Posible captación,Victima directa,Venezuela,,,Mujer,,No,,
7525056505,2020-07-08,Trata,Matrimonio forzado,Victima directa,,,,Mujer,,No,,
7525056505,2020-07-08,Trata,Matrimonio forzado,Acusado,,Córdoba,Córdoba,Hombre,,No,,14
535056505,2020-07-09,Trata,Explotación sexual,Acusado,,Corrientes,Esquina,Hombre,,No,,18
535056505,2020-07-09,Trata,Explotación sexual,Victima directa,,,,Mujer,14,No,,
1535056505,2020-07-09,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Córdoba,Villa Allende,Mujer,50,No,,14
1535056505,2020-07-09,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Córdoba,Villa Allende,Mujer,16,No,,14
5535056505,2020-07-10,Trata,Explotación laboral,Victima directa,,,,Mujer,,No,,
5535056505,2020-07-10,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
3555056505,2020-07-15,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,Ciudad Autónoma de Buenos Aires,,,No,,06
3555056505,2020-07-15,Trata,Explotación sexual,Acusado,,Buenos Aires,Martínez,,,No,,06
5555056505,2020-07-15,Trata,"Explotación sexual, explotación sexual niñas, niños y adolescentes, posible captación, traslado de personas",Acusado,Argentina,,,Hombre,,No,,
5555056505,2020-07-15,Trata,"Explotación sexual, explotación sexual niñas, niños y adolescentes, posible captación, traslado de personas",Acusado,Argentina,,,Mujer,,No,,
5555056505,2020-07-15,Trata,"Explotación sexual, explotación sexual niñas, niños y adolescentes, posible captación, traslado de personas",Acusado,Argentina,,,Mujer,,No,,
5555056505,2020-07-15,Trata,"Explotación sexual, explotación sexual niñas, niños y adolescentes, posible captación, traslado de personas",Acusado,Argentina,,,Mujer,,No,,
6555056505,2020-07-16,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Corrientes,Goya,Mujer,24,No,,18
6555056505,2020-07-16,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Corrientes,Goya,Hombre,34,No,,18
8465056505,2020-07-16,Trata,Explotación sexual,Victima directa,Brasil,Tierra del Fuego,Rio Grande,Mujer,,No,,94
8465056505,2020-07-16,Trata,Explotación sexual,Acusado,Argentina,Tierra del Fuego,Tolhuin,Hombre,,No,,94
3565056505,2020-07-17,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,Mar del Plata,Mujer,23,No,,06
5565056505,2020-07-17,Trata,Explotación laboral,Acusado,Chile,Tierra del Fuego,Río Grande,Hombre,,No,,94
5565056505,2020-07-17,Trata,Explotación laboral,Victima directa,,Tierra del Fuego,Rio Grande,Hombre,,No,,94
6565056505,2020-07-17,Trata,Oferta laboral engañosa,Acusado,,,,Hombre,,No,,
7565056505,2020-07-17,Trata,Explotación sexual,Victima directa,,Buenos Aires,Villa Soldati,Mujer,,No,,06
7565056505,2020-07-17,Trata,Explotación sexual,Acusado,,Buenos Aires,Villa Soldati,Hombre,,No,,06
2575056505,2020-07-18,Trata,Explotación sexual,Acusado,,Buenos Aires,Tigre,Mujer,,No,,06
5575056505,2020-07-19,Trata,Persona desaparecida,Victima directa,,Mendoza,Guaymallén,Mujer,30,No,,50
7575056505,2020-07-20,Trata,Explotación sexual,Victima directa,,Buenos Aires,,Mujer,32,No,,06
8484156505,2020-07-20,Trata,Explotación sexual,Acusado,,Entre Ríos,Paraná,Hombre,,No,,30
584156505,2020-07-20,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
584156505,2020-07-20,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
2584156505,2020-07-20,Trata,Persona desaparecida,Victima directa,Uruguay,,,Mujer,23,No,,
3584156505,2020-07-20,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Salta,Salta,Hombre,,No,,66
3584156505,2020-07-20,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,16,No,,
3584156505,2020-07-20,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,19,No,,
4584156505,2020-07-21,Trata,Explotación laboral,Victima directa,,,,Hombre,41,No,,
4584156505,2020-07-21,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
4584156505,2020-07-21,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
6584156505,2020-07-21,Trata,Explotación sexual,Victima directa,Argentina,Córdoba,Río Cuarto,Mujer,33,No,,14
6584156505,2020-07-21,Trata,Explotación sexual,Victima directa,Argentina,Córdoba,Río Cuarto,Mujer,40,No,,14
6584156505,2020-07-21,Trata,Explotación sexual,Acusado,,,,Hombre,45,No,,
594156505,2020-07-21,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Ramos Mejía,Hombre,58,No,,06
1594156505,2020-07-21,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
8405156505,2020-07-22,Trata,Explotación laboral,Acusado,Bolivia,,,Hombre,,No,,
8405156505,2020-07-22,Trata,Explotación laboral,Acusado,Bolivia,,,Mujer,,No,,
8405156505,2020-07-22,Trata,Explotación laboral,Victima directa,Bolivia,,,Mujer,,No,,
2505156505,2020-07-22,Trata,Explotación sexual,Acusado,,,,Hombre,30,No,,
6505156505,2020-07-23,Trata,Posible captación,Acusado,,,,Hombre,,No,,
6505156505,2020-07-23,Trata,Posible captación,Acusado,,,,Hombre,,No,,
9415156505,2020-07-24,Trata,Robo de identidad,Acusado,Argentina,Santa Fe,Rafaela,Mujer,19,No,,82
4515156505,2020-07-25,Trata,Explotación laboral,Victima directa,,,,Mujer,,No,,
4515156505,2020-07-25,Trata,Explotación laboral,Acusado,Argentina,Buenos Aires,Melchor Romero,Mujer,,No,,06
6515156505,2020-07-25,Trata,Publicidad de oferta sexual,Victima directa,,Buenos Aires,San Isidro,Mujer,,No,,06
7515156505,2020-07-25,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
7515156505,2020-07-25,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
9425156505,2020-07-26,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,Florencio Varela,Mujer,21,No,,06
9425156505,2020-07-26,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Florencio Varela,Mujer,39,No,,06
525156505,2020-07-26,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,Florencio Varela,Mujer,21,No,,06
525156505,2020-07-26,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Florencio Varela,Mujer,39,No,,06
2535156505,2020-07-28,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Mendoza,Godoy Cruz,Hombre,50,No,,50
2535156505,2020-07-28,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Mendoza,Godoy Cruz,Mujer,13,No,,50
2535156505,2020-07-28,Trata,"Explotación sexual niñas, niños y adolescentes",Victima indirecta - familiar,,Mendoza,Godoy Cruz,Mujer,45,No,,50
4535156505,2020-07-28,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
4535156505,2020-07-28,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
8445156505,2020-07-29,Trata,Extorsión sexual y amenazas,Victima directa,,,,Mujer,13,No,,
8445156505,2020-07-29,Trata,Extorsión sexual y amenazas,Acusado,,Buenos Aires,Los Polvorines,Hombre,12,No,,06
8445156505,2020-07-29,Trata,Extorsión sexual y amenazas,Acusado,,,,Mujer,,No,,
3545156505,2020-07-29,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Lanús Oeste,Mujer,21,No,,06
9455156505,2020-07-30,Trata,Grooming,Acusado,,,,Mujer,,No,,
1555156505,2020-07-30,Trata,"Grooming, pornografía infantil",Victima directa,,,,Mujer,14,No,,
3555156505,2020-07-31,Trata,Otro,Victima directa,,,,Mujer,8,No,,
3555156505,2020-07-31,Trata,Otro,Imputado,,,,Hombre,,No,,
7555156505,2020-07-31,Trata,Explotación sexual,Acusado,,Buenos Aires,Tigre,,,No,,06
565156505,2020-07-31,Trata,Explotación sexual,Acusado,Argentina,,,Mujer,27,No,,
565156505,2020-07-31,Trata,Explotación sexual,Acusado,Argentina,,,Mujer,24,No,,
1565156505,2020-07-31,Trata,Explotación laboral,Acusado,Argentina,,,Hombre,,No,,
1565156505,2020-07-31,Trata,Explotación laboral,Acusado,Argentina,,,Hombre,50,No,,
8484256505,2020-08-01,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Córdoba,Cruz Alta,Mujer,,No,,14
584256505,2020-08-01,Trata,Explotación laboral,Acusado,,,,,,No,,
584256505,2020-08-01,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
1594256505,2020-08-01,Trata,Reducción a la servidumbre o situaciones análogas,Victima directa,,Buenos Aires,Temperley,Hombre,68,No,,06
1594256505,2020-08-01,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Buenos Aires,Temperley,Hombre,50,No,,06
1594256505,2020-08-01,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Buenos Aires,Temperley,Mujer,50,No,,06
6594256505,2020-08-01,Trata,Explotación laboral,Victima directa,Venezuela,,,Hombre,,No,,
6594256505,2020-08-01,Trata,Explotación laboral,Victima directa,Venezuela,,,Hombre,,No,,
3505256505,2020-08-02,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,29,No,,
505256505,2020-08-02,Trata,Oferta laboral engañosa,Victima directa,Venezuela,,,Hombre,,No,,
505256505,2020-08-02,Trata,Oferta laboral engañosa,Acusado,Argentina,Río Negro,Las Grutas,Hombre,,No,,62
4505256505,2020-08-02,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Misiones,San Javier,Mujer,43,No,,54
4505256505,2020-08-02,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,Argentina,Misiones,San Javier,Mujer,14,No,,54
6505256505,2020-08-02,Trata,Explotación sexual,Victima directa,Argentina,Neuquén,Neuquén,Hombre,24,No,,58
9415256505,2020-08-03,Trata,Explotación sexual,Victima directa,,Buenos Aires,Tandil,Mujer,30,No,,06
9415256505,2020-08-03,Trata,Explotación sexual,Acusado,,Buenos Aires,Tandil,Hombre,,No,,06
9425256505,2020-08-03,Trata,Explotación sexual,Acusado,,San Juan,San Juan,Hombre,,No,,70
9425256505,2020-08-03,Trata,Explotación sexual,Victima directa,,San Juan,San Juan,Mujer,,No,,70
5525256505,2020-08-04,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
6525256505,2020-08-04,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
6525256505,2020-08-04,Trata,Explotación sexual,Acusado,Paraguay,,,Mujer,,No,,
6525256505,2020-08-04,Trata,Explotación sexual,Acusado,Paraguay,,,Mujer,,No,,
6525256505,2020-08-04,Trata,Explotación sexual,Acusado,Paraguay,,,Mujer,,No,,
5535256505,2020-08-04,Trata,Explotación sexual,Victima directa,,Buenos Aires,Lomas de Zamora,Mujer,16,No,,06
5535256505,2020-08-04,Trata,Explotación sexual,Acusado,,Buenos Aires,Lomas de Zamora,Hombre,33,No,,06
6535256505,2020-08-04,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,44,No,,
6535256505,2020-08-04,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,41,No,,
6535256505,2020-08-04,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,,No,,
